#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
  22100      3.29e+00    3.20e+00      1.21e-02    9.60e-03      2.88e-01    2.80e-01    1.3e-04
  22200      3.87e+00    3.17e+00      2.42e-02    1.08e-03      3.34e-01    2.78e-01    1.3e-04
  22300      3.37e+00    3.36e+00      1.51e-02    1.73e-02      2.94e-01    2.92e-01    1.3e-04
  22400      3.37e+00    3.63e+00      3.18e-03    1.53e-03      2.96e-01    3.19e-01    1.3e-04
  22500      3.66e+00    3.57e+00      6.24e-04    2.04e-03      3.22e-01    3.13e-01    1.3e-04
  22600      3.54e+00    3.51e+00      8.64e-03    5.63e-03      3.11e-01    3.08e-01    1.3e-04
  22700      3.57e+00    3.58e+00      1.91e-02    2.17e-02      3.10e-01    3.10e-01    1.3e-04
  22800      3.62e+00    3.33e+00      2.82e-02    2.56e-02      3.11e-01    2.85e-01    1.3e-04
  22900      3.96e+00    3.18e+00      4.06e-02    1.79e-02      3.32e-01    2.76e-01    1.3e-04
  23000      3.87e+00    3.16e+00      2.54e-02    1.09e-03      3.34e-01    2.78e-01    1.3e-04
  23100      3.90e+00    3.30e+00      2.23e-02    3.12e-03      3.38e-01    2.90e-01    1.3e-04
  23200      3.67e+00    3.17e+00      2.41e-02    1.24e-02      3.17e-01    2.77e-01    1.3e-04
  23300      3.50e+00    3.46e+00      1.92e-02    1.28e-02      3.04e-01    3.02e-01    1.3e-04
  23400      3.37e+00    3.54e+00      1.45e-02    1.07e-02      2.94e-01    3.10e-01    1.3e-04
  23500      3.52e+00    3.67e+00      1.55e-02    1.79e-02      3.07e-01    3.19e-01    1.3e-04
  23600      3.29e+00    3.59e+00      1.27e-03    8.36e-03      2.89e-01    3.15e-01    1.3e-04
  23700      3.81e+00    3.77e+00      4.00e-02    4.34e-02      3.19e-01    3.13e-01    1.3e-04
  23800      3.99e+00    3.57e+00      3.77e-02    1.69e-02      3.36e-01    3.11e-01    1.3e-04
  23900      3.44e+00    3.16e+00      8.32e-04    3.41e-03      3.02e-01    2.78e-01    1.3e-04
  24000      3.54e+00    3.54e+00      8.02e-03    1.06e-02      3.11e-01    3.10e-01    1.3e-04
  24100      3.70e+00    3.18e+00      8.87e-03    7.26e-03      3.25e-01    2.79e-01    1.3e-04
  24200      3.63e+00    3.17e+00      5.28e-03    1.60e-03      3.18e-01    2.79e-01    1.3e-04
  24300      3.66e+00    3.29e+00      8.94e-03    3.01e-03      3.21e-01    2.89e-01    1.3e-04
  24400      3.38e+00    3.48e+00      5.86e-03    1.19e-03      2.97e-01    3.06e-01    1.3e-04
  24500      3.62e+00    3.16e+00      2.36e-02    1.23e-02      3.12e-01    2.76e-01    1.3e-04
  24600      3.46e+00    3.32e+00      9.09e-03    5.58e-03      3.03e-01    2.92e-01    1.3e-04
  24700      3.59e+00    3.64e+00      2.05e-02    1.79e-02      3.11e-01    3.17e-01    1.3e-04
  24800      3.84e+00    3.18e+00      2.16e-02    1.62e-03      3.33e-01    2.79e-01    1.3e-04
  24900      3.31e+00    3.64e+00      6.46e-03    1.32e-02      2.91e-01    3.18e-01    1.3e-04
  25000      2.65e+00    2.74e+00      2.22e-02    8.63e-04      2.90e-01    3.11e-01    7.7e-05
  25100      2.58e+00    2.53e+00      8.32e-03    8.34e-03      2.91e-01    2.85e-01    7.7e-05
  25200      3.00e+00    2.74e+00      2.03e-02    4.67e-03      3.32e-01    3.10e-01    7.7e-05
  25300      2.79e+00    2.45e+00      3.93e-03    4.49e-03      3.16e-01    2.77e-01    7.7e-05
  25400      2.56e+00    2.77e+00      8.47e-03    4.82e-03      2.89e-01    3.13e-01    7.7e-05
